r, g, b, x, y, z, L1, a1, b1, new_x, new_y, new_z, L2, a2, b2, percentage, d
16 72 200 58.924 34.186 274.178 31.443 42.992 -76.726 45.326 26.297 210.907 27.47 39.392 -70.301 30 8.368
16 72 208 64.843 36.095 305.081 32.31 47.278 -80.976 49.879 27.765 234.678 28.265 43.319 -74.195 30 8.833
16 72 216 71.223 38.153 338.39 33.211 51.512 -85.195 54.787 29.348 260.3 29.09 47.199 -78.061 30 9.3
16 72 224 77.9 40.307 373.251 34.12 55.587 -89.277 59.923 31.005 287.116 29.923 50.932 -81.801 30 9.756
16 72 232 84.027 42.283 405.242 34.926 59.055 -92.77 64.636 32.525 311.725 30.662 54.11 -85.002 30 10.149
16 72 240 90.102 44.243 436.958 35.701 62.273 -96.027 69.309 34.033 336.122 31.372 57.058 -87.986 30 10.517
16 72 248 97.563 46.649 475.913 36.622 65.965 -99.786 75.049 35.884 366.087 32.216 60.441 -91.43 30 10.943
16 80 0 8.414 22.341 1.373 25.171 -48.104 43.862 6.472 17.186 1.056 21.723 -44.075 40.189 30 6.45
16 80 8 8.482 22.363 1.726 25.184 -47.816 41.738 6.524 17.202 1.328 21.736 -43.812 38.243 30 6.336
16 80 16 8.595 22.4 2.315 25.207 -47.34 38.766 6.611 17.23 1.781 21.756 -43.375 35.52 30 6.177
16 80 24 8.849 22.482 3.645 25.257 -46.282 33.579 6.807 17.294 2.804 21.802 -42.406 30.767 30 5.905
16 80 32 9.216 22.6 5.561 25.329 -44.799 28.025 7.09 17.385 4.278 21.868 -41.048 25.678 30 5.618
16 80 40 9.653 22.741 7.843 25.415 -43.094 22.924 7.426 17.493 6.033 21.947 -39.485 21.004 30 5.361
16 80 48 10.234 22.929 10.876 25.529 -40.919 17.537 7.873 17.637 8.366 22.051 -37.493 16.069 30 5.098
16 80 56 10.997 23.175 14.86 25.677 -38.208 11.865 8.46 17.827 11.431 22.187 -35.008 10.871 30 4.838
16 80 64 11.966 23.487 19.916 25.863 -34.976 6.035 9.204 18.067 15.32 22.357 -32.047 5.53 30 4.596
16 80 72 13.075 23.845 25.707 26.075 -31.525 0.525 10.058 18.342 19.775 22.551 -28.885 0.481 30 4.403
16 80 80 14.428 24.281 32.772 26.33 -27.624 -5.106 11.099 18.678 25.21 22.785 -25.311 -4.679 30 4.254
16 80 88 16.051 24.805 41.246 26.632 -23.326 -10.807 12.347 19.081 31.728 23.062 -21.373 -9.902 30 4.169
16 80 96 17.94 25.414 51.107 26.978 -18.757 -16.455 13.8 19.549 39.313 23.379 -17.187 -15.077 30 4.162
16 80 104 20.069 26.101 62.225 27.362 -14.069 -21.934 15.438 20.078 47.866 23.731 -12.891 -20.097 30 4.236
16 80 112 22.429 26.862 74.542 27.779 -9.345 -27.214 17.253 20.663 57.34 24.113 -8.562 -24.935 30 4.387
16 80 120 24.944 27.673 87.677 28.216 -4.757 -32.17 19.188 21.287 67.444 24.513 -4.358 -29.476 30 4.596
16 80 128 27.629 28.539 101.692 28.672 -0.284 -36.876 21.253 21.953 78.224 24.931 -0.26 -33.788 30 4.851
16 80 136 30.75 29.546 117.987 29.191 4.461 -41.766 23.654 22.728 90.759 25.407 4.088 -38.269 30 5.167
16 80 144 33.944 30.576 134.664 29.711 8.896 -46.263 26.111 23.52 103.588 25.883 8.151 -42.389 30 5.497
16 80 152 37.175 31.618 151.533 30.224 13.019 -50.396 28.596 24.322 116.564 26.353 11.929 -46.176 30 5.829
16 80 160 40.481 32.685 168.792 30.738 16.918 -54.273 31.139 25.142 129.84 26.824 15.502 -49.728 30 6.163
16 80 168 43.896 33.787 186.627 31.257 20.657 -57.969 33.766 25.99 143.559 27.3 18.927 -53.114 30 6.497
16 80 176 47.441 34.93 205.131 31.784 24.267 -61.524 36.493 26.869 157.793 27.783 22.235 -56.372 30 6.833
16 80 184 51.171 36.133 224.609 32.327 27.812 -65.007 39.362 27.795 172.776 28.28 25.483 -59.563 30 7.172
16 80 192 55.286 37.46 246.09 32.912 31.458 -68.584 42.527 28.816 189.3 28.816 28.824 -62.841 30 7.53
16 80 200 60.725 39.215 274.491 33.664 35.916 -72.957 46.712 30.165 211.147 29.505 32.908 -66.848 30 7.979
16 80 208 66.644 41.124 305.394 34.457 40.368 -77.331 51.265 31.634 234.918 30.232 36.988 -70.855 30 8.439
16 80 216 73.024 43.182 338.702 35.285 44.778 -81.673 56.172 33.217 260.54 30.99 41.028 -74.833 30 8.904
16 80 224 79.701 45.336 373.563 36.124 49.029 -85.872 61.308 34.874 287.356 31.759 44.924 -78.681 30 9.36
16 80 232 85.828 47.312 405.554 36.87 52.652 -89.465 66.022 36.394 311.965 32.443 48.243 -81.973 30 9.755
16 80 240 91.903 49.272 437.271 37.59 56.017 -92.814 70.695 37.901 336.362 33.103 51.326 -85.042 30 10.127
16 80 248 99.364 51.678 476.225 38.449 59.882 -96.678 76.434 39.752 366.327 33.89 54.867 -88.582 30 10.558
16 88 0 10.568 28.355 1.747 28.576 -52.57 47.468 8.129 21.811 1.343 24.843 -48.168 43.493 30 7.008
16 88 8 10.635 28.376 2.099 28.587 -52.322 45.63 8.181 21.828 1.615 24.853 -47.941 41.809 30 6.909
16 88 16 10.748 28.413 2.688 28.606 -51.911 42.977 8.268 21.856 2.068 24.871 -47.564 39.379 30 6.768
16 88 24 11.003 28.495 4.018 28.649 -50.996 38.186 8.464 21.919 3.091 24.91 -46.726 34.989 30 6.515
16 88 32 11.37 28.613 5.935 28.711 -49.707 32.908 8.746 22.01 4.565 24.967 -45.544 30.153 30 6.24
16 88 40 11.807 28.754 8.216 28.784 -48.213 27.975 9.082 22.119 6.32 25.034 -44.176 25.632 30 5.988
16 88 48 12.388 28.942 11.249 28.881 -46.295 22.706 9.529 22.263 8.653 25.123 -42.418 20.805 30 5.724
16 88 56 13.151 29.188 15.233 29.008 -43.88 17.11 10.116 22.452 11.718 25.239 -40.205 15.677 30 5.455
16 88 64 14.119 29.5 20.289 29.168 -40.972 11.322 10.861 22.693 15.607 25.386 -37.541 10.374 30 5.194
16 88 72 15.228 29.858 26.081 29.35 -37.831 5.825 11.714 22.968 20.062 25.552 -34.663 5.337 30 4.969
16 88 80 16.582 30.295 33.146 29.57 -34.241 0.184 12.755 23.304 25.497 25.754 -31.374 0.169 30 4.773
16 88 88 18.205 30.818 41.619 29.831 -30.239 -5.545 14.004 23.706 32.015 25.993 -27.707 -5.081 30 4.621
16 88 96 20.093 31.427 51.481 30.131 -25.935 -11.239 15.456 24.175 39.6 26.268 -23.764 -10.298 30 4.53
16 88 104 22.223 32.114 62.599 30.464 -21.469 -16.778 17.094 24.703 48.153 26.574 -19.672 -15.373 30 4.511
16 88 112 24.582 32.875 74.916 30.829 -16.923 -22.128 18.909 25.289 57.627 26.907 -15.506 -20.275 30 4.563
16 88 120 27.098 33.687 88.05 31.211 -12.466 -27.16 20.844 25.913 67.731 27.257 -11.422 -24.886 30 4.679
16 88 128 29.782 34.552 102.065 31.612 -8.085 -31.947 22.909 26.579 78.511 27.625 -7.408 -29.272 30 4.849
16 88 136 32.903 35.559 118.361 32.07 -3.399 -36.929 25.31 27.353 91.047 28.044 -3.115 -33.837 30 5.084
16 88 144 36.097 36.59 135.038 32.53 1.011 -41.518 27.767 28.146 103.875 28.466 0.926 -38.041 30 5.349
16 88 152 39.328 37.632 151.906 32.986 5.136 -45.741 30.252 28.947 116.851 28.884 4.706 -41.91 30 5.629
16 88 160 42.634 38.698 169.166 33.444 9.058 -49.706 32.795 29.768 130.127 29.304 8.299 -45.543 30 5.92
16 88 168 46.05 39.8 187.0 33.909 12.836 -53.489 35.423 30.615 143.846 29.73 11.761 -49.01 30 6.22
16 88 176 49.594 40.943 205.504 34.383 16.5 -57.132 38.149 31.495 158.08 30.164 15.118 -52.348 30 6.527
16 88 184 53.325 42.146 224.982 34.872 20.111 -60.702 41.019 32.42 173.063 30.612 18.427 -55.619 30 6.843
16 88 192 57.439 43.474 246.464 35.4 23.838 -64.371 44.184 33.441 189.587 31.096 21.842 -58.981 30 7.181
16 88 200 62.879 45.228 274.864 36.082 28.411 -68.859 48.368 34.791 211.434 31.721 26.032 -63.093 30 7.611
16 88 208 68.798 47.137 305.767 36.805 32.994 -73.349 52.921 36.259 235.205 32.383 30.231 -67.207 30 8.057
16 88 216 75.177 49.195 339.076 37.563 37.547 -77.808 57.829 37.842 260.828 33.077 34.403 -71.292 30 8.512
16 88 224 81.854 51.349 373.936 38.333 41.949 -82.121 62.965 39.499 287.643 33.783 38.436 -75.245 30 8.963
16 88 232 87.982 53.325 405.928 39.022 45.707 -85.811 67.678 41.02 312.252 34.414 41.879 -78.626 30 9.355
16 88 240 94.056 55.285 437.644 39.687 49.203 -89.251 72.351 42.527 336.649 35.024 45.083 -81.778 30 9.725
16 88 248 101.517 57.691 476.599 40.484 53.223 -93.219 78.09 44.378 366.614 35.754 48.766 -85.413 30 10.157
16 96 0 13.075 35.357 2.181 31.979 -56.972 51.076 10.058 27.198 1.678 27.961 -52.201 46.798 30 7.563
16 96 8 13.143 35.379 2.534 31.988 -56.757 49.472 10.11 27.214 1.949 27.97 -52.004 45.329 30 7.477
16 96 16 13.256 35.415 3.123 32.005 -56.4 47.099 10.197 27.242 2.402 27.985 -51.677 43.155 30 7.35
16 96 24 13.51 35.497 4.453 32.042 -55.601 42.685 10.393 27.306 3.426 28.019 -50.945 39.111 30 7.116
16 96 32 13.877 35.616 6.369 32.095 -54.472 37.69 10.675 27.397 4.9 28.068 -49.91 34.534 30 6.855
16 96 40 14.314 35.757 8.651 32.159 -53.157 32.94 11.011 27.505 6.655 28.126 -48.706 30.181 30 6.61
16 96 48 14.895 35.944 11.684 32.243 -51.458 27.806 11.458 27.649 8.988 28.203 -47.149 25.478 30 6.349
16 96 56 15.658 36.19 15.668 32.352 -49.304 22.307 12.045 27.839 12.052 28.303 -45.175 20.439 30 6.077
16 96 64 16.627 36.503 20.724 32.491 -46.687 16.58 12.79 28.079 15.941 28.431 -42.778 15.192 30 5.805
16 96 72 17.736 36.86 26.515 32.649 -43.835 11.114 13.643 28.354 20.397 28.575 -40.164 10.183 30 5.562
16 96 80 19.089 37.297 33.581 32.84 -40.544 5.482 14.684 28.69 25.831 28.751 -37.149 5.023 30 5.335
16 96 88 20.712 37.82 42.054 33.068 -36.838 -0.257 15.932 29.093 32.349 28.959 -33.753 -0.236 30 5.138
16 96 96 22.601 38.43 51.915 33.33 -32.812 -5.978 17.385 29.561 39.935 29.199 -30.065 -5.478 30 4.986
16 96 104 24.73 39.117 63.033 33.622 -28.593 -11.557 19.023 30.09 48.487 29.467 -26.198 -10.589 30 4.892
16 96 112 27.09 39.877 75.35 33.942 -24.257 -16.959 20.838 30.675 57.962 29.76 -22.226 -15.539 30 4.861
16 96 120 29.605 40.689 88.485 34.278 -19.969 -22.049 22.773 31.299 68.065 30.068 -18.297 -20.203 30 4.892
16 96 128 32.289 41.555 102.5 34.632 -15.72 -26.901 24.838 31.965 78.846 30.392 -14.404 -24.648 30 4.978
16 96 136 35.411 42.562 118.795 35.038 -11.143 -31.958 27.239 32.74 91.381 30.764 -10.21 -29.282 30 5.128
16 96 144 38.605 43.592 135.472 35.447 -6.804 -36.623 29.696 33.532 104.209 31.138 -6.234 -33.556 30 5.319
16 96 152 41.836 44.634 152.341 35.853 -2.721 -40.921 32.181 34.334 117.185 31.511 -2.493 -37.495 30 5.536
16 96 160 45.142 45.7 169.6 36.263 1.182 -44.962 34.724 35.154 130.462 31.887 1.083 -41.197 30 5.774
16 96 168 48.557 46.802 187.435 36.68 4.96 -48.821 37.352 36.002 144.18 32.268 4.544 -44.733 30 6.029
16 96 176 52.102 47.945 205.939 37.105 8.639 -52.539 40.078 36.881 158.415 32.658 7.916 -48.14 30 6.297
16 96 184 55.832 49.149 225.417 37.546 12.279 -56.186 42.948 37.807 173.397 33.062 11.251 -51.481 30 6.58
16 96 192 59.947 50.476 246.898 38.024 16.05 -59.938 46.113 38.828 189.922 33.5 14.706 -54.919 30 6.889
16 96 200 65.386 52.23 275.299 38.642 20.695 -64.529 50.297 40.177 211.768 34.067 18.962 -59.125 30 7.29
16 96 208 71.305 54.14 306.202 39.3 25.368 -69.125 54.85 41.646 235.54 34.669 23.244 -63.336 30 7.711
16 96 216 77.685 56.198 339.51 39.992 30.027 -73.692 59.758 43.229 261.162 35.303 27.513 -67.521 30 8.148
16 96 224 84.362 58.351 374.371 40.699 34.545 -78.111 64.894 44.886 287.978 35.951 31.652 -71.57 30 8.585
16 96 232 90.489 60.328 406.362 41.332 38.412 -81.893 69.607 46.406 312.586 36.531 35.196 -75.035 30 8.968
16 96 240 96.564 62.287 438.079 41.946 42.017 -85.419 74.28 47.913 336.984 37.093 38.498 -78.266 30 9.332
16 96 248 104.025 64.694 477.033 42.683 46.17 -89.487 80.019 49.764 366.949 37.769 42.304 -81.993 30 9.76
16 104 0 15.888 43.211 2.669 35.296 -61.22 54.595 12.221 33.24 2.053 31.001 -56.093 50.023 30 8.101
16 104 8 15.955 43.233 3.021 35.305 -61.031 53.18 12.273 33.256 2.324 31.009 -55.92 48.727 30 8.026
16 104 16 16.068 43.27 3.611 35.319 -60.716 51.047 12.36 33.284 2.777 31.022 -55.632 46.772 30 7.911
16 104 24 16.323 43.352 4.941 35.352 -60.012 46.977 12.556 33.347 3.801 31.052 -54.987 43.043 30 7.696
16 104 32 16.69 43.47 6.857 35.399 -59.013 42.26 12.839 33.439 5.275 31.095 -54.072 38.721 30 7.448
16 104 40 17.127 43.611 9.139 35.454 -57.846 37.698 13.175 33.547 7.03 31.145 -53.002 34.541 30 7.211
16 104 48 17.708 43.798 12.171 35.528 -56.331 32.711 13.622 33.691 9.363 31.213 -51.613 29.971 30 6.955
16 104 56 18.471 44.045 16.156 35.624 -54.398 27.32 14.209 33.88 12.427 31.301 -49.843 25.033 30 6.684
16 104 64 19.439 44.357 21.211 35.746 -52.035 21.67 14.953 34.121 16.316 31.413 -47.677 19.855 30 6.408
16 104 72 20.549 44.715 27.003 35.885 -49.44 16.249 15.807 34.396 20.772 31.54 -45.3 14.888 30 6.154
16 104 80 21.902 45.151 34.068 36.053 -46.423 10.642 16.848 34.732 26.206 31.694 -42.535 9.751 30 5.908
16 104 88 23.525 45.675 42.542 36.253 -42.995 4.908 18.096 35.134 32.724 31.878 -39.395 4.497 30 5.681
16 104 96 25.414 46.284 52.403 36.485 -39.24 -0.823 19.549 35.603 40.31 32.09 -35.954 -0.754 30 5.488
16 104 104 27.543 46.971 63.521 36.743 -35.271 -6.426 21.187 36.131 48.862 32.326 -32.317 -5.888 30 5.34
16 104 112 29.902 47.732 75.838 37.026 -31.158 -11.863 23.002 36.717 58.337 32.586 -28.548 -10.869 30 5.245
16 104 120 32.418 48.543 88.972 37.325 -27.058 -16.996 24.937 37.341 68.44 32.86 -24.792 -15.573 30 5.206
16 104 128 35.102 49.409 102.987 37.64 -22.967 -21.896 27.002 38.007 79.221 33.148 -21.044 -20.062 30 5.219
16 104 136 38.223 50.416 119.283 38.002 -18.529 -27.012 29.403 38.781 91.756 33.48 -16.978 -24.75 30 5.289
16 104 144 41.418 51.446 135.96 38.368 -14.295 -31.737 31.86 39.574 104.584 33.815 -13.098 -29.08 30 5.406
16 104 152 44.648 52.488 152.828 38.732 -10.288 -36.097 34.345 40.376 117.56 34.149 -9.427 -33.074 30 5.557
16 104 160 47.954 53.555 170.088 39.1 -6.439 -40.199 36.888 41.196 130.837 34.486 -5.899 -36.833 30 5.737
16 104 168 51.37 54.657 187.922 39.476 -2.695 -44.121 39.515 42.043 144.556 34.83 -2.47 -40.427 30 5.94
16 104 176 54.914 55.8 206.427 39.86 0.966 -47.904 42.242 42.923 158.79 35.182 0.885 -43.892 30 6.163
16 104 184 58.645 57.003 225.904 40.258 4.602 -51.617 45.111 43.849 173.772 35.547 4.217 -47.294 30 6.405
16 104 192 62.759 58.33 247.386 40.692 8.383 -55.438 48.276 44.869 190.297 35.944 7.681 -50.796 30 6.677
16 104 200 68.199 60.085 275.786 41.255 13.058 -60.119 52.461 46.219 212.143 36.46 11.964 -55.084 30 7.038
16 104 208 74.118 61.994 306.689 41.855 17.781 -64.808 57.014 47.688 235.915 37.01 16.292 -59.381 30 7.426
16 104 216 80.498 64.052 339.998 42.488 22.507 -69.47 61.921 49.271 261.537 37.59 20.622 -63.653 30 7.835
16 104 224 87.175 66.206 374.859 43.136 27.104 -73.985 67.057 50.927 288.353 38.184 24.834 -67.789 30 8.25
16 104 232 93.302 68.182 406.85 43.719 31.05 -77.849 71.771 52.448 312.961 38.718 28.45 -71.33 30 8.618
16 104 240 99.377 70.142 438.566 44.286 34.737 -81.454 76.444 53.955 337.359 39.237 31.828 -74.633 30 8.971
16 104 248 106.838 72.548 477.521 44.967 38.994 -85.612 82.183 55.806 367.324 39.862 35.728 -78.443 30 9.387
16 112 0 18.993 51.884 3.207 38.521 -65.315 58.016 14.61 39.91 2.467 33.956 -59.845 53.158 30 8.623
16 112 8 19.061 51.905 3.56 38.529 -65.147 56.756 14.662 39.927 2.738 33.963 -59.691 52.004 30 8.556
16 112 16 19.174 51.942 4.149 38.541 -64.867 54.827 14.749 39.955 3.192 33.974 -59.435 50.236 30 8.453
16 112 24 19.429 52.024 5.479 38.57 -64.241 51.068 14.945 40.018 4.215 34.001 -58.861 46.792 30 8.253
16 112 32 19.796 52.142 7.395 38.612 -63.349 46.617 15.227 40.109 5.689 34.038 -58.044 42.713 30 8.018
16 112 40 20.233 52.283 9.677 38.661 -62.304 42.243 15.564 40.218 7.444 34.083 -57.087 38.706 30 7.79
16 112 48 20.814 52.471 12.71 38.726 -60.942 37.409 16.01 40.362 9.777 34.143 -55.839 34.276 30 7.54
16 112 56 21.577 52.717 16.694 38.811 -59.198 32.138 16.597 40.551 12.841 34.222 -54.241 29.447 30 7.272
16 112 64 22.545 53.029 21.75 38.919 -57.054 26.575 17.342 40.792 16.73 34.321 -52.276 24.35 30 6.995
16 112 72 23.654 53.387 27.541 39.043 -54.685 21.21 18.196 41.067 21.186 34.433 -50.106 19.434 30 6.736
16 112 80 25.007 53.823 34.606 39.192 -51.913 15.64 19.237 41.403 26.62 34.571 -47.566 14.331 30 6.479
16 112 88 26.63 54.347 43.08 39.371 -48.742 9.925 20.485 41.805 33.138 34.734 -44.661 9.094 30 6.233
16 112 96 28.519 54.956 52.941 39.577 -45.243 4.197 21.938 42.274 40.724 34.923 -41.454 3.845 30 6.011
16 112 104 30.649 55.643 64.059 39.807 -41.516 -1.417 23.576 42.802 49.276 35.134 -38.04 -1.298 30 5.826
16 112 112 33.008 56.404 76.376 40.061 -37.627 -6.875 25.391 43.388 58.751 35.366 -34.476 -6.299 30 5.683
16 112 120 35.523 57.215 89.511 40.328 -33.724 -12.037 27.326 44.012 68.854 35.611 -30.9 -11.029 30 5.589
16 112 128 38.208 58.081 103.526 40.611 -29.803 -16.973 29.391 44.678 79.635 35.87 -27.308 -15.551 30 5.543
16 112 136 41.329 59.088 119.821 40.936 -25.524 -22.133 31.791 45.452 92.17 36.168 -23.387 -20.28 30 5.544
16 112 144 44.523 60.118 136.498 41.265 -21.418 -26.907 34.249 46.245 104.999 36.47 -19.624 -24.653 30 5.594
16 112 152 47.754 61.161 153.367 41.594 -17.51 -31.315 36.734 47.047 117.974 36.771 -16.044 -28.693 30 5.682
16 112 160 51.06 62.227 170.626 41.927 -13.738 -35.468 39.277 47.867 131.251 37.076 -12.588 -32.498 30 5.803
16 112 168 54.476 63.329 188.461 42.267 -10.055 -39.442 41.904 48.714 144.97 37.388 -9.213 -36.139 30 5.952
16 112 176 58.02 64.472 206.965 42.615 -6.438 -43.278 44.631 49.594 159.204 37.707 -5.899 -39.654 30 6.125
16 112 184 61.75 65.675 226.443 42.978 -2.833 -47.046 47.5 50.519 174.187 38.039 -2.595 -43.106 30 6.322
16 112 192 65.865 67.002 247.924 43.372 0.93 -50.927 50.665 51.54 190.711 38.401 0.852 -46.663 30 6.551
16 112 200 71.305 68.757 276.325 43.886 5.6 -55.685 54.85 52.89 212.557 38.871 5.131 -51.022 30 6.864
16 112 208 77.223 70.666 307.228 44.435 10.337 -60.455 59.403 54.359 236.329 39.375 9.471 -55.392 30 7.21
16 112 216 83.603 72.724 340.536 45.017 15.094 -65.2 64.31 55.942 261.951 39.907 13.83 -59.74 30 7.584
16 112 224 90.28 74.878 375.397 45.613 19.738 -69.799 69.446 57.598 288.767 40.454 18.085 -63.954 30 7.97
16 112 232 96.408 76.854 407.388 46.15 23.735 -73.737 74.16 59.119 313.376 40.946 21.748 -67.562 30 8.316
16 112 240 102.482 78.814 439.105 46.674 27.478 -77.411 78.832 60.626 337.773 41.426 25.177 -70.929 30 8.652
16 112 248 109.943 81.22 478.059 47.306 31.81 -81.652 84.572 62.477 367.738 42.005 29.147 -74.815 30 9.053
16 120 0 22.285 61.074 3.778 41.567 -69.16 61.249 17.142 46.98 2.906 36.746 -63.368 56.12 30 9.115
16 120 8 22.352 61.096 4.13 41.574 -69.009 60.114 17.194 46.997 3.177 36.753 -63.23 55.08 30 9.054
16 120 16 22.465 61.132 4.72 41.585 -68.757 58.354 17.281 47.025 3.63 36.763 -62.999 53.468 30 8.96
16 120 24 22.72 61.215 6.05 41.611 -68.192 54.867 17.477 47.088 4.654 36.787 -62.482 50.272 30 8.775
16 120 32 23.087 61.333 7.966 41.648 -67.387 50.66 17.759 47.179 6.128 36.821 -61.744 46.418 30 8.552
16 120 40 23.524 61.474 10.248 41.692 -66.442 46.468 18.095 47.288 7.883 36.861 -60.878 42.577 30 8.333
16 120 48 24.105 61.661 13.28 41.751 -65.207 41.785 18.542 47.432 10.216 36.915 -59.746 38.286 30 8.09
16 120 56 24.868 61.907 17.264 41.828 -63.619 36.636 19.129 47.621 13.28 36.985 -58.292 33.568 30 7.826
16 120 64 25.836 62.22 22.32 41.925 -61.659 31.166 19.874 47.861 17.169 37.074 -56.495 28.556 30 7.55
16 120 72 26.946 62.578 28.112 42.036 -59.483 25.865 20.727 48.137 21.625 37.176 -54.502 23.699 30 7.288
16 120 80 28.299 63.014 35.177 42.17 -56.923 20.34 21.768 48.472 27.059 37.299 -52.157 18.637 30 7.025
16 120 88 29.922 63.538 43.65 42.331 -53.98 14.653 23.017 48.875 33.577 37.446 -49.459 13.426 30 6.767
16 120 96 31.81 64.147 53.512 42.517 -50.71 8.937 24.47 49.344 41.163 37.617 -46.464 8.189 30 6.527
16 120 104 33.94 64.834 64.63 42.725 -47.208 3.324 26.108 49.872 49.715 37.807 -43.254 3.046 30 6.316
16 120 112 36.299 65.595 76.947 42.954 -43.53 -2.144 27.922 50.457 59.19 38.017 -39.884 -1.964 30 6.139
16 120 120 38.815 66.406 90.081 43.196 -39.817 -7.324 29.857 51.082 69.293 38.239 -36.482 -6.711 30 6.005
16 120 128 41.499 67.272 104.096 43.452 -36.067 -12.285 31.922 51.748 80.074 38.473 -33.047 -11.256 30 5.913
16 120 136 44.62 68.279 120.392 43.747 -31.952 -17.478 34.323 52.522 92.609 38.744 -29.276 -16.014 30 5.859
16 120 144 47.814 69.309 137.069 44.046 -27.981 -22.287 36.78 53.315 105.438 39.018 -25.638 -20.42 30 5.853
16 120 152 51.045 70.351 153.937 44.346 -24.186 -26.733 39.266 54.116 118.413 39.292 -22.16 -24.495 30 5.886
16 120 160 54.351 71.417 171.197 44.649 -20.507 -30.926 41.809 54.937 131.69 39.57 -18.789 -28.336 30 5.954
16 120 168 57.767 72.519 189.031 44.959 -16.899 -34.941 44.436 55.784 145.409 39.855 -15.484 -32.015 30 6.052
16 120 176 61.311 73.663 207.536 45.278 -13.344 -38.82 47.162 56.663 159.643 40.146 -12.227 -35.569 30 6.176
16 120 184 65.042 74.866 227.013 45.61 -9.788 -42.633 50.032 57.589 174.626 40.451 -8.968 -39.063 30 6.327
16 120 192 69.156 76.193 248.495 45.972 -6.065 -46.563 53.197 58.61 191.15 40.782 -5.557 -42.664 30 6.511
16 120 200 74.596 77.948 276.895 46.444 -1.427 -51.384 57.381 59.96 212.996 41.215 -1.308 -47.082 30 6.773
16 120 208 80.515 79.857 307.798 46.949 3.295 -56.222 61.934 61.428 236.768 41.678 3.019 -51.514 30 7.073
16 120 216 86.894 81.915 341.107 47.486 8.054 -61.038 66.842 63.011 262.39 42.169 7.379 -55.927 30 7.406
16 120 224 93.571 84.068 375.968 48.037 12.714 -65.708 71.978 64.668 289.206 42.675 11.65 -60.206 30 7.757
16 120 232 99.699 86.045 407.959 48.535 16.738 -69.709 76.691 66.188 313.815 43.131 15.336 -63.872 30 8.077
16 120 240 105.773 88.004 439.675 49.021 20.514 -73.445 81.364 67.696 338.212 43.577 18.796 -67.294 30 8.392
16 120 248 113.235 90.411 478.63 49.609 24.894 -77.757 87.104 69.547 368.177 44.115 22.809 -71.246 30 8.771
16 128 0 25.801 70.894 4.387 44.5 -72.845 64.364 19.847 54.534 3.375 39.434 -66.745 58.974 30 9.588
16 128 8 25.869 70.916 4.74 44.507 -72.708 63.332 19.899 54.551 3.646 39.44 -66.619 58.028 30 9.532
16 128 16 25.982 70.952 5.329 44.517 -72.479 61.717 19.986 54.579 4.099 39.449 -66.41 56.549 30 9.446
16 128 24 26.236 71.034 6.659 44.54 -71.966 58.471 20.182 54.642 5.123 39.471 -65.94 53.575 30 9.273
16 128 32 26.603 71.153 8.576 44.574 -71.234 54.491 20.464 54.733 6.597 39.501 -65.269 49.928 30 9.063
16 128 40 27.04 71.294 10.857 44.614 -70.373 50.474 20.8 54.841 8.352 39.538 -64.48 46.247 30 8.852
16 128 48 27.621 71.481 13.89 44.667 -69.244 45.941 21.247 54.985 10.685 39.587 -63.446 42.094 30 8.616
16 128 56 28.384 71.727 17.874 44.736 -67.789 40.917 21.834 55.175 13.749 39.65 -62.113 37.491 30 8.357
16 128 64 29.353 72.04 22.93 44.825 -65.987 35.546 22.579 55.415 17.638 39.731 -60.462 32.569 30 8.083
16 128 72 30.462 72.397 28.722 44.925 -63.98 30.314 23.432 55.69 22.094 39.823 -58.622 27.776 30 7.822
16 128 80 31.815 72.834 35.787 45.047 -61.608 24.841 24.473 56.026 27.528 39.935 -56.449 22.761 30 7.555
16 128 88 33.438 73.357 44.26 45.193 -58.867 19.19 25.722 56.429 34.046 40.069 -53.937 17.583 30 7.29
16 128 96 35.327 73.967 54.122 45.362 -55.807 13.495 27.175 56.897 41.632 40.224 -51.134 12.365 30 7.037
16 128 104 37.457 74.654 65.24 45.551 -52.512 7.891 28.813 57.426 50.184 40.397 -48.115 7.23 30 6.807
16 128 112 39.816 75.414 77.556 45.76 -49.034 2.421 30.627 58.011 59.659 40.588 -44.928 2.218 30 6.607
16 128 120 42.331 76.226 90.691 45.981 -45.504 -2.769 32.562 58.635 69.762 40.79 -41.694 -2.537 30 6.443
16 128 128 45.016 77.092 104.706 46.214 -41.922 -7.745 34.627 59.301 80.543 41.005 -38.412 -7.097 30 6.316
16 128 136 48.137 78.099 121.001 46.484 -37.972 -12.962 37.028 60.076 93.078 41.252 -34.792 -11.876 30 6.218
16 128 144 51.331 79.129 137.678 46.758 -34.143 -17.798 39.485 60.868 105.906 41.502 -31.284 -16.308 30 6.166
16 128 152 54.562 80.171 154.547 47.032 -30.467 -22.274 41.971 61.67 118.882 41.754 -27.916 -20.409 30 6.152
16 128 160 57.868 81.237 171.807 47.31 -26.89 -26.498 44.514 62.49 132.159 42.009 -24.638 -24.279 30 6.173
16 128 168 61.283 82.339 189.641 47.595 -23.37 -30.547 47.141 63.338 145.878 42.27 -21.413 -27.989 30 6.224
16 128 176 64.828 83.482 208.145 47.888 -19.889 -34.461 49.867 64.217 160.112 42.538 -18.224 -31.575 30 6.303
