r, g, b, x, y, z, L1, a1, b1, new_x, new_y, new_z, L2, a2, b2, percentage, d
72 72 40 20.269 23.412 7.54 25.819 -6.846 24.252 18.426 21.284 6.854 24.511 -6.632 23.494 10 1.527
72 72 48 20.85 23.6 10.573 25.93 -5.685 18.736 18.954 21.454 9.612 24.619 -5.507 18.15 10 1.447
72 72 56 21.613 23.846 14.557 26.075 -4.201 12.962 19.648 21.678 13.234 24.759 -4.07 12.557 10 1.383
72 72 64 22.581 24.158 19.613 26.258 -2.382 7.053 20.528 21.962 17.83 24.937 -2.308 6.833 10 1.342
72 72 72 23.691 24.516 25.404 26.466 -0.38 1.483 21.537 22.287 23.095 25.138 -0.368 1.437 10 1.329
72 72 80 25.044 24.952 32.469 26.716 1.953 -4.199 22.767 22.684 29.518 25.38 1.892 -4.067 10 1.344
72 72 88 26.667 25.476 40.943 27.013 4.61 -9.943 24.243 23.16 37.221 25.668 4.466 -9.632 10 1.388
72 72 96 28.556 26.085 50.804 27.353 7.528 -15.629 25.96 23.714 46.186 25.997 7.293 -15.14 10 1.46
72 72 104 30.685 26.772 61.922 27.73 10.619 -21.141 27.895 24.338 56.293 26.363 10.287 -20.48 10 1.555
72 72 112 33.044 27.533 74.239 28.141 13.827 -26.452 30.04 25.03 67.49 26.76 13.395 -25.624 10 1.666
72 72 120 35.56 28.345 87.373 28.57 17.029 -31.434 32.327 25.768 79.43 27.176 16.496 -30.451 10 1.787
72 72 128 38.244 29.21 101.388 29.019 20.228 -36.164 34.767 26.555 92.171 27.612 19.595 -35.033 10 1.913
72 72 136 41.365 30.217 117.684 29.531 23.701 -41.078 37.605 27.47 106.986 28.107 22.96 -39.794 10 2.056
72 72 144 44.559 31.247 134.361 30.043 27.017 -45.597 40.509 28.407 122.147 28.603 26.172 -44.171 10 2.195
72 72 152 47.79 32.29 151.23 30.549 30.158 -49.749 43.446 29.354 137.482 29.093 29.215 -48.194 10 2.33
72 72 160 51.096 33.356 168.489 31.056 33.176 -53.644 46.451 30.324 153.172 29.584 32.139 -51.967 10 2.461
72 72 168 54.512 34.458 186.324 31.568 36.113 -57.357 49.556 31.325 169.385 30.081 34.984 -55.564 10 2.589
72 72 176 58.056 35.601 204.828 32.089 38.987 -60.929 52.778 32.365 186.207 30.585 37.768 -59.024 10 2.716
72 72 184 61.787 36.804 224.306 32.624 41.843 -64.427 56.17 33.458 203.914 31.104 40.535 -62.413 10 2.843
72 72 192 65.901 38.131 245.787 33.202 44.815 -68.021 59.91 34.665 223.443 31.663 43.414 -65.894 10 2.976
72 72 200 71.341 39.886 274.188 33.945 48.493 -72.413 64.855 36.26 249.261 32.384 46.977 -70.149 10 3.141
72 72 208 77.26 41.795 305.09 34.73 52.214 -76.806 70.236 37.996 277.355 33.144 50.581 -74.404 10 3.309
72 72 216 83.64 43.853 338.399 35.549 55.942 -81.166 76.036 39.866 307.636 33.937 54.193 -78.628 10 3.479
72 72 224 90.316 46.007 373.26 36.38 59.575 -85.384 82.106 41.824 339.327 34.742 57.712 -82.714 10 3.644
72 72 232 96.444 47.983 405.251 37.119 62.7 -88.991 87.676 43.621 368.41 35.458 60.739 -86.208 10 3.788
72 72 240 102.519 49.943 436.967 37.833 65.624 -92.354 93.199 45.402 397.243 36.149 63.572 -89.466 10 3.922
72 72 248 109.98 52.349 475.922 38.684 69.008 -96.233 99.982 47.59 432.656 36.974 66.85 -93.224 10 4.079
72 80 0 20.831 28.042 1.382 28.411 -16.432 49.388 18.937 25.492 1.257 27.022 -15.918 47.843 10 2.14
72 80 8 20.898 28.063 1.735 28.422 -16.293 47.269 18.998 25.512 1.577 27.033 -15.783 45.791 10 2.091
72 80 16 21.011 28.1 2.324 28.442 -16.061 44.301 19.101 25.545 2.113 27.052 -15.559 42.916 10 2.026
72 80 24 21.266 28.182 3.654 28.485 -15.541 39.113 19.333 25.62 3.322 27.094 -15.055 37.89 10 1.915
72 80 32 21.633 28.3 5.571 28.547 -14.801 33.549 19.666 25.728 5.064 27.154 -14.338 32.5 10 1.804
72 80 40 22.07 28.441 7.852 28.621 -13.934 28.432 20.064 25.856 7.138 27.226 -13.498 27.543 10 1.711
72 80 48 22.651 28.629 10.885 28.719 -12.804 23.022 20.592 26.026 9.895 27.32 -12.404 22.303 10 1.623
72 80 56 23.414 28.875 14.869 28.846 -11.356 17.318 21.285 26.25 13.517 27.444 -11.001 16.776 10 1.545
72 80 64 24.382 29.187 19.925 29.008 -9.576 11.446 22.166 26.534 18.113 27.6 -9.277 11.088 10 1.483
72 80 72 25.492 29.545 25.717 29.191 -7.61 5.889 23.174 26.859 23.379 27.778 -7.372 5.705 10 1.445
72 80 80 26.845 29.982 32.782 29.412 -5.31 0.201 24.404 27.256 29.801 27.992 -5.144 0.195 10 1.43
72 80 88 28.468 30.505 41.255 29.675 -2.68 -5.566 25.88 27.732 37.505 28.247 -2.596 -5.392 10 1.441
72 80 96 30.356 31.114 51.116 29.977 0.221 -11.29 27.597 28.286 46.47 28.539 0.214 -10.937 10 1.48
72 80 104 32.486 31.801 62.235 30.313 3.308 -16.851 29.533 28.91 56.577 28.865 3.205 -16.324 10 1.545
72 80 112 34.845 32.562 74.551 30.679 6.527 -22.218 31.677 29.602 67.774 29.22 6.322 -21.523 10 1.629
72 80 120 37.361 33.374 87.686 31.064 9.752 -27.263 33.964 30.34 79.714 29.592 9.447 -26.411 10 1.728
72 80 128 40.045 34.239 101.701 31.468 12.988 -32.06 36.405 31.127 92.455 29.983 12.582 -31.057 10 1.837
72 80 136 43.166 35.246 117.996 31.928 16.514 -37.05 39.242 32.042 107.269 30.43 15.997 -35.892 10 1.963
72 80 144 46.36 36.276 134.673 32.391 19.893 -41.645 42.146 32.979 122.43 30.878 19.271 -40.343 10 2.091
72 80 152 49.591 37.319 151.542 32.85 23.103 -45.872 45.083 33.926 137.765 31.322 22.381 -44.437 10 2.217
72 80 160 52.897 38.385 168.802 33.311 26.197 -49.839 48.088 34.895 153.456 31.769 25.378 -48.281 10 2.34
72 80 168 56.313 39.487 186.636 33.778 29.215 -53.625 51.194 35.897 169.669 32.222 28.301 -51.948 10 2.464
72 80 176 59.857 40.63 205.14 34.254 32.174 -57.269 54.416 36.936 186.491 32.682 31.168 -55.478 10 2.586
72 80 184 63.588 41.833 224.618 34.745 35.121 -60.839 57.807 38.03 204.198 33.158 34.023 -58.937 10 2.71
72 80 192 67.702 43.16 246.099 35.276 38.193 -64.509 61.547 39.237 223.727 33.673 36.999 -62.492 10 2.84
72 80 200 73.142 44.915 274.5 35.962 42.002 -68.997 66.493 40.832 249.545 34.337 40.689 -66.839 10 3.003
72 80 208 79.061 46.824 305.403 36.688 45.862 -73.486 71.873 42.568 277.639 35.04 44.428 -71.188 10 3.17
72 80 216 85.44 48.882 338.712 37.449 49.736 -77.943 77.673 44.438 307.92 35.777 48.181 -75.506 10 3.34
72 80 224 92.117 51.036 373.572 38.223 53.515 -82.255 83.743 46.396 339.611 36.527 51.842 -79.683 10 3.506
72 80 232 98.245 53.012 405.563 38.914 56.769 -85.943 89.313 48.193 368.694 37.196 54.994 -83.256 10 3.65
72 80 240 104.32 54.972 437.28 39.582 59.816 -89.382 94.836 49.974 397.527 37.844 57.945 -86.587 10 3.786
72 80 248 111.781 57.378 476.234 40.382 63.344 -93.347 101.619 52.162 432.94 38.619 61.363 -90.428 10 3.944
72 88 0 22.984 34.055 1.756 31.382 -23.406 52.256 20.895 30.959 1.596 29.9 -22.674 50.622 10 2.324
72 88 8 23.052 34.077 2.108 31.392 -23.273 50.421 20.956 30.979 1.917 29.91 -22.545 48.845 10 2.283
72 88 16 23.165 34.113 2.697 31.409 -23.051 47.772 21.059 31.012 2.452 29.927 -22.33 46.278 10 2.225
72 88 24 23.419 34.195 4.028 31.447 -22.552 42.981 21.29 31.087 3.661 29.963 -21.847 41.637 10 2.123
72 88 32 23.786 34.314 5.944 31.502 -21.842 37.698 21.624 31.194 5.403 30.016 -21.159 36.519 10 2.016
72 88 40 24.223 34.455 8.225 31.567 -21.009 32.754 22.021 31.322 7.478 30.079 -20.352 31.73 10 1.922
72 88 48 24.804 34.642 11.258 31.653 -19.921 27.47 22.549 31.493 10.235 30.163 -19.298 26.611 10 1.829
72 88 56 25.567 34.888 15.242 31.765 -18.523 21.852 23.243 31.716 13.857 30.272 -17.944 21.169 10 1.742
72 88 64 26.536 35.2 20.298 31.908 -16.8 16.036 24.123 32.0 18.453 30.409 -16.274 15.534 10 1.665
72 88 72 27.645 35.558 26.09 32.069 -14.889 10.505 25.132 32.326 23.718 30.566 -14.424 10.177 10 1.608
72 88 80 28.998 35.995 33.155 32.265 -12.646 4.825 26.362 32.723 30.141 30.756 -12.25 4.674 10 1.568
72 88 88 30.621 36.518 41.628 32.498 -10.07 -0.952 27.837 33.198 37.844 30.982 -9.755 -0.922 10 1.549
72 88 96 32.51 37.127 51.49 32.766 -7.217 -6.7 29.554 33.752 46.809 31.241 -6.991 -6.491 10 1.556
72 88 104 34.639 37.814 62.608 33.065 -4.167 -12.298 31.49 34.377 56.916 31.531 -4.036 -11.914 10 1.587
72 88 112 36.998 38.575 74.925 33.392 -0.972 -17.712 33.635 35.068 68.113 31.848 -0.942 -17.158 10 1.641
72 88 120 39.514 39.387 88.059 33.736 2.244 -22.81 35.922 35.806 80.054 32.181 2.173 -22.096 10 1.712
72 88 128 42.198 40.253 102.074 34.098 5.482 -27.664 38.362 36.593 92.795 32.531 5.311 -26.799 10 1.798
72 88 136 45.32 41.259 118.37 34.512 9.026 -32.721 41.2 37.509 107.609 32.933 8.744 -31.698 10 1.903
72 88 144 48.514 42.29 135.047 34.929 12.436 -37.384 44.103 38.445 122.77 33.337 12.047 -36.215 10 2.013
72 88 152 51.745 43.332 151.915 35.344 15.686 -41.678 47.041 39.393 138.105 33.739 15.196 -40.375 10 2.125
72 88 160 55.05 44.398 169.175 35.762 18.829 -45.713 50.046 40.362 153.795 34.143 18.24 -44.283 10 2.238
72 88 168 58.466 45.5 187.009 36.187 21.902 -49.565 53.151 41.364 170.008 34.555 21.217 -48.015 10 2.353
72 88 176 62.011 46.643 205.514 36.62 24.924 -53.277 56.373 42.403 186.83 34.975 24.145 -51.611 10 2.468
72 88 184 65.741 47.847 224.991 37.069 27.94 -56.916 59.765 43.497 204.537 35.409 27.067 -55.136 10 2.586
72 88 192 69.856 49.174 246.473 37.555 31.092 -60.658 63.505 44.703 224.066 35.88 30.119 -58.761 10 2.711
72 88 200 75.295 50.928 274.873 38.184 35.008 -65.237 68.45 46.298 249.885 36.49 33.913 -63.197 10 2.869
72 88 208 81.214 52.838 305.776 38.853 38.985 -69.819 73.831 48.034 277.978 37.138 37.766 -67.636 10 3.032
72 88 216 87.594 54.895 339.085 39.556 42.986 -74.372 79.631 49.905 308.259 37.819 41.642 -72.046 10 3.199
72 88 224 94.271 57.049 373.945 40.274 46.896 -78.777 85.701 51.863 339.95 38.514 45.429 -76.314 10 3.364
72 88 232 100.398 59.026 405.937 40.916 50.267 -82.546 91.271 53.66 369.033 39.136 48.695 -79.965 10 3.507
72 88 240 106.473 60.985 437.653 41.539 53.427 -86.06 96.794 55.441 397.866 39.74 51.756 -83.369 10 3.643
72 88 248 113.934 63.392 476.608 42.286 57.089 -90.113 103.576 57.629 433.28 40.464 55.304 -87.295 10 3.801
72 96 0 25.492 41.057 2.19 34.43 -30.191 55.257 23.174 37.325 1.991 32.853 -29.247 53.529 10 2.523
72 96 8 25.559 41.079 2.543 34.438 -30.064 53.656 23.236 37.345 2.312 32.861 -29.124 51.978 10 2.487
72 96 16 25.672 41.115 3.132 34.453 -29.853 51.286 23.338 37.378 2.847 32.876 -28.919 49.682 10 2.436
72 96 24 25.927 41.198 4.462 34.487 -29.379 46.873 23.57 37.452 4.057 32.908 -28.46 45.407 10 2.342
72 96 32 26.294 41.316 6.379 34.535 -28.703 41.876 23.904 37.56 5.799 32.955 -27.806 40.566 10 2.24
72 96 40 26.731 41.457 8.66 34.593 -27.909 37.119 24.301 37.688 7.873 33.011 -27.036 35.958 10 2.148
72 96 48 27.312 41.644 11.693 34.669 -26.869 31.975 24.829 37.858 10.63 33.084 -26.029 30.975 10 2.053
72 96 56 28.075 41.89 15.677 34.768 -25.531 26.46 25.523 38.082 14.252 33.181 -24.733 25.633 10 1.96
72 96 64 29.043 42.203 20.733 34.894 -23.877 20.713 26.403 38.366 18.848 33.303 -23.13 20.066 10 1.873
72 96 72 30.153 42.561 26.525 35.038 -22.037 15.223 27.411 38.691 24.113 33.442 -21.348 14.747 10 1.802
72 96 80 31.506 42.997 33.59 35.212 -19.868 9.563 28.642 39.088 30.536 33.61 -19.247 9.264 10 1.744
72 96 88 33.129 43.521 42.063 35.419 -17.369 3.79 30.117 39.564 38.239 33.811 -16.826 3.671 10 1.701
72 96 96 35.017 44.13 51.924 35.657 -14.588 -1.971 31.834 40.118 47.204 34.042 -14.132 -1.909 10 1.68
72 96 104 37.147 44.817 63.043 35.924 -11.602 -7.593 33.77 40.742 57.311 34.3 -11.239 -7.356 10 1.681
72 96 112 39.506 45.578 75.359 36.216 -8.461 -13.042 35.915 41.434 68.509 34.583 -8.197 -12.634 10 1.704
72 96 120 42.022 46.389 88.494 36.524 -5.286 -18.181 38.202 42.172 80.449 34.882 -5.121 -17.612 10 1.746
72 96 128 44.706 47.255 102.509 36.849 -2.074 -23.082 40.642 42.959 93.19 35.196 -2.01 -22.361 10 1.805
72 96 136 47.827 48.262 118.804 37.222 1.454 -28.196 43.479 43.874 108.004 35.557 1.409 -27.314 10 1.884
72 96 144 51.021 49.292 135.481 37.598 4.862 -32.917 46.383 44.811 123.165 35.922 4.71 -31.888 10 1.973
72 96 152 54.252 50.334 152.35 37.973 8.123 -37.27 49.32 45.758 138.5 36.285 7.869 -36.104 10 2.067
72 96 160 57.558 51.401 169.61 38.351 11.286 -41.364 52.326 46.728 154.191 36.652 10.933 -40.07 10 2.165
72 96 168 60.974 52.502 187.444 38.737 14.389 -45.276 55.431 47.729 170.403 37.025 13.939 -43.86 10 2.266
72 96 176 64.518 53.646 205.948 39.131 17.447 -49.048 58.653 48.769 187.226 37.407 16.902 -47.514 10 2.371
72 96 184 68.249 54.849 225.426 39.541 20.508 -52.749 62.044 49.863 204.933 37.804 19.867 -51.1 10 2.48
72 96 192 72.363 56.176 246.907 39.985 23.714 -56.558 65.785 51.069 224.461 38.234 22.973 -54.789 10 2.597
72 96 200 77.803 57.931 275.308 40.562 27.709 -61.221 70.73 52.664 250.28 38.793 26.842 -59.307 10 2.747
72 96 208 83.722 59.84 306.211 41.177 31.777 -65.891 76.111 54.4 278.373 39.389 30.783 -63.831 10 2.903
72 96 216 90.101 61.898 339.52 41.825 35.878 -70.534 81.91 56.271 308.654 40.016 34.756 -68.328 10 3.065
72 96 224 96.778 64.051 374.38 42.488 39.896 -75.028 87.98 58.229 340.346 40.659 38.649 -72.682 10 3.226
72 96 232 102.906 66.028 406.371 43.083 43.366 -78.874 93.551 60.025 369.429 41.236 42.01 -76.408 10 3.367
72 96 240 108.98 67.987 438.088 43.662 46.624 -82.461 99.073 61.807 398.262 41.796 45.166 -79.883 10 3.501
72 96 248 116.442 70.394 477.042 44.358 50.405 -86.599 105.856 63.995 433.675 42.47 48.829 -83.891 10 3.658
72 104 0 28.304 48.912 2.678 37.46 -36.606 58.286 25.731 44.465 2.435 35.788 -35.461 56.463 10 2.725
72 104 8 28.372 48.933 3.031 37.467 -36.486 56.873 25.793 44.485 2.755 35.796 -35.345 55.094 10 2.694
72 104 16 28.485 48.97 3.62 37.481 -36.286 54.742 25.895 44.518 3.291 35.808 -35.152 53.03 10 2.649
72 104 24 28.74 49.052 4.95 37.511 -35.838 50.673 26.127 44.593 4.5 35.837 -34.717 49.089 10 2.563
72 104 32 29.107 49.17 6.866 37.554 -35.197 45.955 26.461 44.7 6.242 35.879 -34.097 44.518 10 2.466
72 104 40 29.544 49.311 9.148 37.605 -34.444 41.389 26.858 44.828 8.316 35.929 -33.367 40.094 10 2.376
72 104 48 30.125 49.499 12.181 37.673 -33.456 36.395 27.386 44.999 11.073 35.994 -32.409 35.256 10 2.282
72 104 56 30.888 49.745 16.165 37.761 -32.181 30.994 28.08 45.223 14.695 36.08 -31.175 30.025 10 2.186
72 104 64 31.856 50.057 21.22 37.874 -30.602 25.329 28.96 45.506 19.291 36.189 -29.645 24.537 10 2.093
72 104 72 32.965 50.415 27.012 38.002 -28.84 19.891 29.968 45.832 24.557 36.313 -27.938 19.269 10 2.013
72 104 80 34.318 50.851 34.077 38.157 -26.757 14.263 31.199 46.229 30.979 36.464 -25.92 13.817 10 1.941
72 104 88 35.941 51.375 42.551 38.342 -24.347 8.504 32.674 46.704 38.682 36.643 -23.586 8.238 10 1.881
72 104 96 37.83 51.984 52.412 38.556 -21.655 2.744 34.391 47.258 47.647 36.85 -20.978 2.658 10 1.838
72 104 104 39.96 52.671 63.53 38.796 -18.753 -2.892 36.327 47.883 57.755 37.082 -18.167 -2.801 10 1.813
72 104 112 42.319 53.432 75.847 39.058 -15.688 -8.363 38.472 48.575 68.952 37.336 -15.198 -8.102 10 1.809
72 104 120 44.834 54.243 88.981 39.336 -12.576 -13.533 40.759 49.312 80.892 37.605 -12.183 -13.11 10 1.824
72 104 128 47.519 55.109 102.996 39.628 -9.416 -18.471 43.199 50.099 93.633 37.889 -9.122 -17.894 10 1.856
72 104 136 50.64 56.116 119.292 39.965 -5.931 -23.63 46.036 51.015 108.447 38.215 -5.745 -22.891 10 1.909
72 104 144 53.834 57.146 135.969 40.306 -2.551 -28.399 48.94 51.951 123.608 38.545 -2.472 -27.511 10 1.974
72 104 152 57.065 58.189 152.838 40.646 0.693 -32.8 51.877 52.899 138.943 38.874 0.672 -31.774 10 2.047
72 104 160 60.371 59.255 170.097 40.99 3.851 -36.944 54.883 53.868 154.634 39.208 3.73 -35.789 10 2.127
72 104 168 63.787 60.357 187.931 41.341 6.957 -40.908 57.988 54.87 170.847 39.548 6.739 -39.629 10 2.213
72 104 176 67.331 61.5 206.436 41.701 10.028 -44.732 61.21 55.909 187.669 39.896 9.715 -43.333 10 2.304
72 104 184 71.061 62.703 225.913 42.074 13.109 -48.488 64.601 57.003 205.376 40.258 12.7 -46.971 10 2.401
72 104 192 75.176 64.03 247.395 42.481 16.345 -52.355 68.342 58.209 224.905 40.653 15.834 -50.718 10 2.507
72 104 200 80.615 65.785 275.795 43.011 20.387 -57.093 73.287 59.805 250.723 41.165 19.75 -55.307 10 2.646
72 104 208 86.534 67.694 306.698 43.576 24.516 -61.842 78.668 61.54 278.817 41.713 23.749 -59.908 10 2.793
72 104 216 92.914 69.752 340.007 44.174 28.689 -66.565 84.467 63.411 309.097 42.292 27.792 -64.483 10 2.946
72 104 224 99.591 71.906 374.868 44.787 32.788 -71.14 90.537 65.369 340.789 42.886 31.763 -68.916 10 3.101
72 104 232 105.718 73.882 406.859 45.339 36.335 -75.058 96.108 67.166 369.872 43.421 35.199 -72.711 10 3.237
72 104 240 111.793 75.842 438.575 45.876 39.671 -78.712 101.63 68.947 398.705 43.941 38.431 -76.251 10 3.368
72 104 248 119.254 78.248 477.53 46.524 43.549 -82.93 108.413 71.135 434.118 44.569 42.187 -80.336 10 3.522
72 112 0 31.41 57.584 3.216 40.449 -42.646 61.306 28.555 52.349 2.924 38.684 -41.313 59.389 10 2.927
72 112 8 31.478 57.606 3.569 40.456 -42.533 60.047 28.616 52.369 3.245 38.691 -41.203 58.169 10 2.9
72 112 16 31.59 57.642 4.158 40.468 -42.345 58.119 28.719 52.402 3.78 38.702 -41.021 56.302 10 2.859
72 112 24 31.845 57.724 5.488 40.495 -41.921 54.362 28.95 52.476 4.989 38.728 -40.61 52.662 10 2.78
72 112 32 32.212 57.842 7.405 40.533 -41.316 49.91 29.284 52.584 6.731 38.765 -40.024 48.349 10 2.689
72 112 40 32.649 57.983 9.686 40.579 -40.603 45.535 29.681 52.712 8.806 38.81 -39.333 44.111 10 2.602
72 112 48 33.23 58.171 12.719 40.64 -39.667 40.695 30.209 52.883 11.563 38.869 -38.427 39.423 10 2.509
72 112 56 33.993 58.417 16.703 40.72 -38.458 35.417 30.903 53.106 15.185 38.946 -37.255 34.309 10 2.412
72 112 64 34.962 58.729 21.759 40.821 -36.955 29.843 31.783 53.39 19.781 39.044 -35.799 28.91 10 2.316
72 112 72 36.071 59.087 27.551 40.936 -35.274 24.466 32.792 53.716 25.046 39.155 -34.171 23.701 10 2.23
72 112 80 37.424 59.524 34.616 41.076 -33.281 18.88 34.022 54.112 31.469 39.291 -32.241 18.29 10 2.149
72 112 88 39.047 60.047 43.089 41.243 -30.969 13.147 35.497 54.588 39.172 39.453 -30.0 12.736 10 2.076
72 112 96 40.936 60.656 52.95 41.435 -28.376 7.396 37.214 55.142 48.137 39.639 -27.489 7.165 10 2.017
72 112 104 43.065 61.343 64.069 41.651 -25.57 1.758 39.15 55.767 58.244 39.849 -24.771 1.703 10 1.973
72 112 112 45.424 62.104 76.385 41.889 -22.595 -3.727 41.295 56.458 69.441 40.079 -21.889 -3.61 10 1.947
72 112 120 47.94 62.916 89.52 42.14 -19.563 -8.917 43.582 57.196 81.382 40.322 -18.951 -8.638 10 1.938
72 112 128 50.624 63.781 103.535 42.405 -16.473 -13.882 46.022 57.983 94.122 40.579 -15.958 -13.448 10 1.947
72 112 136 53.745 64.788 119.83 42.711 -13.052 -19.076 48.86 58.898 108.937 40.875 -12.644 -18.48 10 1.973
72 112 144 56.94 65.819 136.507 43.021 -9.723 -23.883 51.763 59.835 124.098 41.175 -9.419 -23.136 10 2.014
72 112 152 60.171 66.861 153.376 43.331 -6.516 -28.324 54.7 60.782 139.433 41.475 -6.312 -27.438 10 2.066
72 112 160 63.476 67.927 170.636 43.644 -3.385 -32.51 57.706 61.752 155.123 41.779 -3.279 -31.493 10 2.127
72 112 168 66.892 69.029 188.47 43.965 -0.296 -36.516 60.811 62.753 171.336 42.09 -0.287 -35.375 10 2.195
72 112 176 70.436 70.172 206.974 44.294 2.766 -40.385 64.033 63.793 188.158 42.409 2.68 -39.123 10 2.271
72 112 184 74.167 71.375 226.452 44.637 5.847 -44.187 67.425 64.887 205.865 42.741 5.664 -42.806 10 2.353
72 112 192 78.281 72.703 247.933 45.011 9.089 -48.105 71.165 66.093 225.394 43.103 8.805 -46.601 10 2.446
72 112 200 83.721 74.457 276.334 45.497 13.152 -52.908 76.11 67.688 251.213 43.574 12.741 -51.254 10 2.57
72 112 208 89.64 76.366 307.237 46.019 17.313 -57.727 81.491 69.424 279.306 44.079 16.772 -55.921 10 2.704
72 112 216 96.02 78.424 340.546 46.571 21.532 -62.522 87.291 71.295 309.587 44.614 20.858 -60.567 10 2.847
72 112 224 102.697 80.578 375.406 47.138 25.685 -67.17 93.361 73.253 341.278 45.164 24.882 -65.07 10 2.993
72 112 232 108.824 82.554 407.397 47.65 29.287 -71.152 98.931 75.049 370.361 45.66 28.371 -68.927 10 3.123
72 112 240 114.899 84.514 439.114 48.15 32.681 -74.868 104.453 76.831 399.194 46.144 31.659 -72.527 10 3.248
72 112 248 122.36 86.92 478.068 48.753 36.634 -79.158 111.236 79.019 434.608 46.728 35.488 -76.682 10 3.397
72 120 0 34.701 66.774 3.787 43.305 -48.18 64.215 31.547 60.704 3.443 41.451 -46.674 62.207 10 3.121
72 120 8 34.769 66.796 4.14 43.311 -48.073 63.081 31.608 60.724 3.763 41.457 -46.57 61.108 10 3.097
72 120 16 34.882 66.833 4.729 43.322 -47.896 61.322 31.711 60.757 4.299 41.467 -46.398 59.405 10 3.06
72 120 24 35.136 66.915 6.059 43.347 -47.496 57.837 31.942 60.832 5.508 41.491 -46.01 56.028 10 2.987
72 120 32 35.503 67.033 7.975 43.382 -46.924 53.63 32.276 60.939 7.25 41.525 -45.456 51.952 10 2.901
72 120 40 35.94 67.174 10.257 43.423 -46.249 49.436 32.673 61.067 9.324 41.565 -44.803 47.89 10 2.817
72 120 48 36.521 67.361 13.289 43.478 -45.362 44.75 33.201 61.238 12.081 41.618 -43.943 43.35 10 2.726
72 120 56 37.284 67.608 17.274 43.551 -44.214 39.595 33.895 61.461 15.703 41.688 -42.832 38.357 10 2.629
72 120 64 38.253 67.92 22.329 43.642 -42.785 34.118 34.775 61.745 20.299 41.777 -41.447 33.051 10 2.531
72 120 72 39.362 68.278 28.121 43.747 -41.184 28.807 35.784 62.071 25.565 41.878 -39.896 27.907 10 2.441
72 120 80 40.715 68.714 35.186 43.874 -39.281 23.27 37.014 62.467 31.987 42.002 -38.052 22.543 10 2.355
72 120 88 42.338 69.238 43.66 44.026 -37.065 17.569 38.489 62.943 39.691 42.148 -35.906 17.02 10 2.273
72 120 96 44.227 69.847 53.521 44.201 -34.573 11.836 40.206 63.497 48.655 42.319 -33.492 11.466 10 2.202
72 120 104 46.356 70.534 64.639 44.398 -31.868 6.204 42.142 64.122 58.763 42.509 -30.871 6.01 10 2.144
72 120 112 48.716 71.295 76.956 44.614 -28.989 0.715 44.287 64.813 69.96 42.719 -28.082 0.693 10 2.101
72 120 120 51.231 72.106 90.09 44.843 -26.045 -4.488 46.574 65.551 81.9 42.941 -25.231 -4.347 10 2.074
72 120 128 53.916 72.972 104.105 45.086 -23.035 -9.471 49.014 66.338 94.641 43.176 -22.315 -9.175 10 2.063
72 120 136 57.037 73.979 120.401 45.365 -19.691 -14.69 51.852 67.254 109.455 43.447 -19.075 -14.231 10 2.067
72 120 144 60.231 75.009 137.078 45.649 -16.426 -19.526 54.755 68.19 124.616 43.721 -15.912 -18.915 10 2.086
72 120 152 63.462 76.051 153.946 45.933 -13.27 -23.998 57.693 69.138 139.951 43.997 -12.855 -23.248 10 2.118
72 120 160 66.768 77.118 171.206 46.221 -10.182 -28.217 60.698 70.107 155.642 44.276 -9.863 -27.335 10 2.16
72 120 168 70.183 78.219 189.04 46.516 -7.126 -32.259 63.803 71.109 171.855 44.561 -6.903 -31.25 10 2.211
72 120 176 73.728 79.363 207.545 46.819 -4.089 -36.164 67.025 72.148 188.677 44.855 -3.961 -35.033 10 2.27
72 120 184 77.458 80.566 227.022 47.135 -1.026 -40.005 70.417 73.242 206.384 45.161 -0.994 -38.754 10 2.337
72 120 192 81.573 81.893 248.504 47.48 2.205 -43.965 74.157 74.448 225.913 45.495 2.136 -42.59 10 2.416
72 120 200 87.012 83.648 276.904 47.93 6.265 -48.823 79.102 76.043 251.731 45.931 6.069 -47.297 10 2.523
72 120 208 92.931 85.557 307.807 48.413 10.435 -53.7 84.483 77.779 279.825 46.399 10.108 -52.021 10 2.643
72 120 216 99.311 87.615 341.116 48.925 14.673 -58.558 90.283 79.65 310.106 46.895 14.214 -56.726 10 2.772
72 120 224 105.988 89.769 375.977 49.453 18.856 -63.268 96.353 81.608 341.797 47.406 18.267 -61.29 10 2.907
72 120 232 112.115 91.745 407.968 49.93 22.493 -67.306 101.923 83.405 370.88 47.868 21.789 -65.201 10 3.029
72 120 240 118.19 93.704 439.684 50.396 25.925 -71.076 107.445 85.186 399.713 48.32 25.115 -68.853 10 3.148
72 120 248 125.651 96.111 478.639 50.96 29.93 -75.43 114.228 87.374 435.126 48.866 28.994 -73.071 10 3.29
72 128 0 38.218 76.594 4.397 46.08 -53.359 67.06 34.743 69.631 3.997 44.139 -51.691 64.963 10 3.309
72 128 8 38.285 76.616 4.749 46.086 -53.258 66.029 34.805 69.651 4.317 44.145 -51.593 63.964 10 3.287
72 128 16 38.398 76.652 5.338 46.096 -53.09 64.415 34.907 69.684 4.853 44.154 -51.43 62.401 10 3.253
72 128 24 38.653 76.735 6.668 46.118 -52.713 61.171 35.139 69.759 6.062 44.176 -51.064 59.258 10 3.186
